Star Rating,Monster Name,Quest,Runner,Time,Time (s),Weapon,Platform,Monster/General,Quest/General,Monster/Weapon,Quest/Weapon
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,ゆかち (Yukachi),"03'47""41",227.41,SnS,PS4,81,81,7,7
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,トモキ (Tomoki),"03'51""53",231.53,LBG,PS4,82,82,5,5
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,Zelda Hunter,"03'51""86",231.86,DB,PS4,83,83,9,9
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,GhostCortex,"03'53""00",233.0,DB,PS4,84,84,10,10
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,诗皖丶 (Shivan),"03'56""05",236.05,LS,PS4,85,85,12,12
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,ばろ (Baro),"03'56""65",236.65,IG,PS4,86,86,5,5
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,Agirao,"03'57""10",237.1,GS,PS4,87,87,8,8
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre, Mai LBG,"03'58""35",238.35,HBG,PS4,88,88,5,5
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,小王子,"03'58""70",238.7,LS,PS4,89,89,13,13
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,おおちん (Otin),"03'58""93",238.93,Bow,PS4,90,90,14,14
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,骚,"03'59""99",239.99,SnS,PS4,91,91,8,8
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,Drake,"04'00""00",240.0,GL,PS4,92,92,8,8
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,遥,"04'03""31",243.31,HH,PS4,93,93,1,1
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,吱吱,"04'03""45",243.45,GS,PS4,94,94,9,9
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,CeraCymmetry,"04'09""36",249.36,GL,PS4,95,95,9,9
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,KCGemini,"04'11""76",251.76,Lance,PS4,96,96,3,3
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,CantaPerMe,"04'15""93",255.93,DB,PS4,97,97,11,11
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,丧天彪,"04'16""55",256.55,Hammer,PS4,98,98,3,3
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,TKO,"04'18""03",258.03,HH,PS4,99,99,2,2
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,KiKi,"04'18""95",258.95,CB,PS4,100,100,9,9
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,吃瘪王366,"04'18""99",258.99,DB,PS4,101,101,12,12
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,Somefeet,"04'21""99",261.99,Lance,PS4,102,102,4,4
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,DRE,"04'22""65",262.65,SA,PS4,103,103,5,5
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,Herrys,"04'24""53",264.53,GS,PS4,104,104,10,10
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,すぷかれ〜,"04'25""33",265.33,SA,PS4,105,105,6,6
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,buk,"04'27""93",267.93,CB,PS4,106,106,10,10
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,黑光 (雲鎏ひかり),"04'32""83",272.83,LS,PS4,107,107,14,14
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,AmaDEUS_225,"04'37""35",277.35,HH,PS4,108,108,3,3
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,Arthur (肉卷大大),"04'40""35",280.35,DB,PS4,109,109,13,13
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,soulfree00,"04'43""38",283.38,GS,PS4,110,110,11,11
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,黑光 (雲鎏ひかり),"04'44""01",284.01,Lance,PS4,111,111,5,5
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,だるまゆき (Daruma Yuki),"04'44""35",284.35,SA,PS4,112,112,7,7
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,P!ngz-,"04'45""73",285.73,GL,PS4,113,113,10,10
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre, Mai LBG,"04'48""31",288.31,LBG,PS4,114,114,6,6
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,Vuurwerk (红杉木脸盆),"04'49""38",289.38,SnS,PS4,115,115,9,9
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,Miyu,"04'51""21",291.21,CB,PS4,116,116,11,11
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,CuttingEdges,"05'01""15",301.15,CB,PS4,117,117,12,12
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,なまがえる,"05'40""80",340.8,HH,PS4,118,118,4,4
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,ぐっちゃま (Guccyama),"05'42""36",342.36,HH,PS4,119,119,5,5
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,sweet beru,"05'51""66",351.66,SA,PS4,120,120,8,8
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,LOSER,"05'51""85",351.85,HH,PS4,121,121,6,6
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,Dongrean,"05'51""99",351.99,CB,PS4,122,122,13,13
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,MaestroNox,"06'07""70",367.7,SnS,PS4,123,123,10,10
6,Stygian Zinogre,Special Arena: MR Stygian Zinogre,Datenshee,"06'34""96",394.96,CB,PS4,124,124,14,14
6,Yian Garuga,Special Arena: MR Yian Garuga,早餐奶 (airA),"01'55""81",115.81,HBG,PC,1,1,1,1
6,Yian Garuga,Special Arena: MR Yian Garuga,诸葛不太亮,"01'57""45",117.45,HBG,PC,2,2,2,2
6,Yian Garuga,Special Arena: MR Yian Garuga,Saico,"02'08""96",128.96,Bow,PC,3,3,1,1
6,Yian Garuga,Special Arena: MR Yian Garuga,枝元阳,"02'14""06",134.06,GS,PC,4,4,1,1
6,Yian Garuga,Special Arena: MR Yian Garuga,方天敕令 (Chidori),"02'16""31",136.31,HBG,PC,5,5,3,3
6,Yian Garuga,Special Arena: MR Yian Garuga,M.M.R,"02'17""70",137.7,Bow,PC,6,6,2,2
6,Yian Garuga,Special Arena: MR Yian Garuga,slime,"02'21""63",141.63,SnS,PC,7,7,1,1
6,Yian Garuga,Special Arena: MR Yian Garuga,sapphire,"02'23""41",143.41,GS,PC,8,8,2,2
6,Yian Garuga,Special Arena: MR Yian Garuga,ネコがみ (Nekogami Kuroha),"02'24""71",144.71,Bow,PS4,9,9,3,3
6,Yian Garuga,Special Arena: MR Yian Garuga,Lupin lll,"02'31""86",151.86,HBG,PS4,10,10,4,4
6,Yian Garuga,Special Arena: MR Yian Garuga,Aris,"02'32""33",152.33,GS,PC,11,11,3,3
6,Yian Garuga,Special Arena: MR Yian Garuga,ふつきん (Futsukin),"02'33""63",153.63,Bow,PS4,12,12,4,4
6,Yian Garuga,Special Arena: MR Yian Garuga,Galahart,"02'34""86",154.86,GL,PC,13,13,1,1
6,Yian Garuga,Special Arena: MR Yian Garuga,Fay,"02'35""43",155.43,Bow,PC,14,14,5,5
6,Yian Garuga,Special Arena: MR Yian Garuga,TBT,"02'36""36",156.36,LBG,PC,15,15,1,1
6,Yian Garuga,Special Arena: MR Yian Garuga,秋苑枯藤,"02'38""10",158.1,LS,PC,16,16,1,1
6,Yian Garuga,Special Arena: MR Yian Garuga,いろはす (Iroha),"02'39""48",159.48,Bow,PC,17,17,6,6
6,Yian Garuga,Special Arena: MR Yian Garuga,latellight,"02'41""23",161.23,SnS,PC,18,18,2,2
6,Yian Garuga,Special Arena: MR Yian Garuga,Kahlan,"02'43""53",163.53,CB,PC,19,19,1,1
6,Yian Garuga,Special Arena: MR Yian Garuga,Ruse,"02'45""48",165.48,Hammer,PC,20,20,1,1
6,Yian Garuga,Special Arena: MR Yian Garuga,Ruse,"02'50""20",170.2,DB,PC,21,21,1,1
6,Yian Garuga,Special Arena: MR Yian Garuga,Ryan,"02'50""66",170.66,GS,PC,22,22,4,4
6,Yian Garuga,Special Arena: MR Yian Garuga,GhostCortex,"02'54""68",174.68,DB,PS4,23,23,2,2
6,Yian Garuga,Special Arena: MR Yian Garuga,Ambersky,"02'56""01",176.01,GS,PS4,24,24,5,5
6,Yian Garuga,Special Arena: MR Yian Garuga,Syl,"02'56""10",176.1,Hammer,PC,25,25,2,2
6,Yian Garuga,Special Arena: MR Yian Garuga,Mistil,"02'57""06",177.06,GS,PC,26,26,6,6
6,Yian Garuga,Special Arena: MR Yian Garuga,4nToN (4nN),"02'57""70",177.7,Bow,PS4,27,27,7,7
6,Yian Garuga,Special Arena: MR Yian Garuga,LoveZhu,"02'58""00",178.0,LS,PC,28,28,2,2
6,Yian Garuga,Special Arena: MR Yian Garuga,String,"02'58""76",178.76,Lance,PC,29,29,1,1
6,Yian Garuga,Special Arena: MR Yian Garuga,玄茶,"03'00""15",180.15,Hammer,PS4,30,30,3,3
6,Yian Garuga,Special Arena: MR Yian Garuga,Bluejet,"03'02""11",182.11,CB,PS4,31,31,2,2
6,Yian Garuga,Special Arena: MR Yian Garuga,Shiro,"03'02""53",182.53,GS,PS4,32,32,7,7
6,Yian Garuga,Special Arena: MR Yian Garuga,BBDW,"03'05""06",185.06,GS,PC,33,33,8,8
6,Yian Garuga,Special Arena: MR Yian Garuga,Crukkz,"03'06""43",186.43,Hammer,PC,34,34,4,4
6,Yian Garuga,Special Arena: MR Yian Garuga,Momo,"03'07""85",187.85,Bow,PS4,35,35,8,8
6,Yian Garuga,Special Arena: MR Yian Garuga,Tidus69,"03'07""99",187.99,Bow,PC,36,36,9,9
6,Yian Garuga,Special Arena: MR Yian Garuga,とらこ (Torako),"03'08""11",188.11,SnS,PS4,37,37,3,3
6,Yian Garuga,Special Arena: MR Yian Garuga,りざRZX,"03'13""25",193.25,Bow,PS4,38,38,10,10
6,Yian Garuga,Special Arena: MR Yian Garuga,鸡腿Rhodes,"03'13""66",193.66,SA,PC,39,39,1,1
6,Yian Garuga,Special Arena: MR Yian Garuga,Asura,"03'15""99",195.99,GS,PS4,40,40,9,9
6,Yian Garuga,Special Arena: MR Yian Garuga,Vita,"03'16""25",196.25,SA,PS4,41,41,2,2
6,Yian Garuga,Special Arena: MR Yian Garuga,眠爆圈,"03'16""99",196.99,LS,PC,42,42,3,3
6,Yian Garuga,Special Arena: MR Yian Garuga,ノイ (Noi),"03'17""80",197.8,LBG,PS4,43,43,2,2
6,Yian Garuga,Special Arena: MR Yian Garuga,SH3RMSY,"03'18""01",198.01,CB,Xbox,44,44,3,3
6,Yian Garuga,Special Arena: MR Yian Garuga,막강한부엉이 (mightowllll),"03'18""26",198.26,Bow,PS4,45,45,11,11
6,Yian Garuga,Special Arena: MR Yian Garuga,Hybris,"03'18""53",198.53,Hammer,PS4,46,46,5,5
6,Yian Garuga,Special Arena: MR Yian Garuga,Gilgy,"03'18""68",198.68,GL,PC,47,47,2,2
6,Yian Garuga,Special Arena: MR Yian Garuga,烈酒,"03'18""99",198.99,LS,PC,48,48,4,4
6,Yian Garuga,Special Arena: MR Yian Garuga,小绿,"03'21""99",201.99,SA,PS4,49,49,3,3
6,Yian Garuga,Special Arena: MR Yian Garuga,トレミー (Toremi),"03'22""10",202.1,DB,PS4,50,50,3,3
6,Yian Garuga,Special Arena: MR Yian Garuga,RrCa,"03'22""43",202.43,LS,PC,51,51,5,5
6,Yian Garuga,Special Arena: MR Yian Garuga,のら (Nora),"03'23""58",203.58,SA,PS4,52,52,4,4
6,Yian Garuga,Special Arena: MR Yian Garuga,惠飛須沢胡桃,"03'27""30",207.3,HH,PC,53,53,1,1
6,Yian Garuga,Special Arena: MR Yian Garuga,い愺帽,"03'29""30",209.3,IG,PC,54,54,1,1
6,Yian Garuga,Special Arena: MR Yian Garuga,诗皖丶 (Shivan),"03'30""00",210.0,LS,PC,55,55,6,6
6,Yian Garuga,Special Arena: MR Yian Garuga,Zook,"03'30""01",210.01,HH,PC,56,56,2,2
6,Yian Garuga,Special Arena: MR Yian Garuga,Alex_,"03'32""50",212.5,Lance,PC,57,57,2,2
6,Yian Garuga,Special Arena: MR Yian Garuga,Crowoly,"03'35""25",215.25,DB,PC,58,58,4,4
6,Yian Garuga,Special Arena: MR Yian Garuga,la1556,"03'35""83",215.83,LS,PS4,59,59,7,7
6,Yian Garuga,Special Arena: MR Yian Garuga,小聖_,"03'35""91",215.91,GS,PS4,60,60,10,10
6,Yian Garuga,Special Arena: MR Yian Garuga,アフロさん (Aphrodite),"03'36""08",216.08,Lance,PS4,61,61,3,3
6,Yian Garuga,Special Arena: MR Yian Garuga,Attacker,"03'38""60",218.6,DB,PS4,62,62,5,5
6,Yian Garuga,Special Arena: MR Yian Garuga,CeraCymmetry,"03'38""98",218.98,Hammer,PC,63,63,6,6
6,Yian Garuga,Special Arena: MR Yian Garuga,笑さん (warasan),"03'39""53",219.53,HH,PS4,64,64,3,3
6,Yian Garuga,Special Arena: MR Yian Garuga,Arthur (肉卷大大),"03'41""85",221.85,DB,PS4,65,65,6,6
6,Yian Garuga,Special Arena: MR Yian Garuga,Mr.Trololo,"03'45""00",225.0,Lance,PC,66,66,4,4
6,Yian Garuga,Special Arena: MR Yian Garuga,张小帅很可爱,"03'46""45",226.45,HH,PS4,67,67,4,4
6,Yian Garuga,Special Arena: MR Yian Garuga,petal_nf,"03'46""71",226.71,HH,PS4,68,68,5,5
6,Yian Garuga,Special Arena: MR Yian Garuga,ばろ (Baro),"03'46""81",226.81,CB,PS4,69,69,4,4
6,Yian Garuga,Special Arena: MR Yian Garuga,贞德,"03'46""96",226.96,GL,PC,70,70,3,3
6,Yian Garuga,Special Arena: MR Yian Garuga,Deaga,"03'47""20",227.2,SA,PS4,71,71,5,5
6,Yian Garuga,Special Arena: MR Yian Garuga,ばろ (Baro),"03'47""35",227.35,IG,PS4,72,72,2,2
6,Yian Garuga,Special Arena: MR Yian Garuga,iwa,"03'49""03",229.03,CB,PS4,73,73,5,5
6,Yian Garuga,Special Arena: MR Yian Garuga,CantaPerMe,"03'52""65",232.65,SA,PS4,74,74,6,6
6,Yian Garuga,"I Am Tranquil, I Am Sound",Ray,"03'54""78",234.78,Hammer,PS4,75,1,7,1
6,Yian Garuga,Special Arena: MR Yian Garuga,Extramanu,"03'55""20",235.2,Lance,PC,76,75,5,5
6,Yian Garuga,Special Arena: MR Yian Garuga,luna,"03'55""23",235.23,LBG,PS4,77,76,3,3
6,Yian Garuga,Special Arena: MR Yian Garuga,TokekTokek,"03'55""81",235.81,Hammer,PS4,78,77,8,7
6,Yian Garuga,Special Arena: MR Yian Garuga,笑さん (warasan),"03'56""53",236.53,IG,PS4,79,78,3,3
6,Yian Garuga,Special Arena: MR Yian Garuga,なつめ棗 (Natsume),"03'57""06",237.06,DB,PS4,80,79,7,7
6,Yian Garuga,Special Arena: MR Yian Garuga,Akkarin (Febrie),"04'00""80",240.8,IG,PC,81,80,4,4
6,Yian Garuga,Special Arena: MR Yian Garuga,三千岚域,"04'03""60",243.6,Lance,PS4,82,81,6,6
6,Yian Garuga,Special Arena: MR Yian Garuga,c.c.,"04'08""95",248.95,GL,PC,83,82,4,4
6,Yian Garuga,Special Arena: MR Yian Garuga,ハト (hato),"04'10""16",250.16,LS,PS4,84,83,8,8
6,Yian Garuga,Special Arena: MR Yian Garuga, Mai LBG,"04'10""96",250.96,LBG,PS4,85,84,4,4
6,Yian Garuga,Special Arena: MR Yian Garuga,もっぽろん (Mopporon),"04'11""28",251.28,HH,PS4,86,85,6,6
6,Yian Garuga,Special Arena: MR Yian Garuga,梭梭m,"04'13""99",253.99,IG,PS4,87,86,5,5
6,Yian Garuga,Special Arena: MR Yian Garuga,sweet beru,"04'16""31",256.31,SA,PS4,88,87,7,7
6,Yian Garuga,Special Arena: MR Yian Garuga,Heaven,"04'19""03",259.03,HH,PS4,89,88,7,7
6,Yian Garuga,Special Arena: MR Yian Garuga,りおなるど,"04'21""53",261.53,Hammer,PS4,90,89,9,8
6,Yian Garuga,Special Arena: MR Yian Garuga,田中,"04'24""96",264.96,GL,PS4,91,90,5,5
6,Yian Garuga,Special Arena: MR Yian Garuga,KCGemini,"04'30""30",270.3,Lance,PS4,92,91,7,7
6,Yian Garuga,Special Arena: MR Yian Garuga,Leon,"04'32""33",272.33,CB,PS4,93,92,6,6
6,Yian Garuga,Special Arena: MR Yian Garuga,咩瓜,"04'33""88",273.88,LS,PS4,94,93,9,9
6,Yian Garuga,Special Arena: MR Yian Garuga,Ru,"04'56""11",296.11,LS,PS4,95,94,10,10
6,Yian Garuga,"I Am Tranquil, I Am Sound",Preydator,"04'57""53",297.53,GS,PS4,96,2,11,1
6,Yian Garuga,Special Arena: MR Yian Garuga,Dandy,"04'59""25",299.25,Hammer,PS4,97,95,10,9
6,Yian Garuga,Special Arena: MR Yian Garuga,EMMA,"05'01""03",301.03,HBG,PS4,98,96,5,5
6,Yian Garuga,Special Arena: MR Yian Garuga,TheHeavenlyDao,"05'01""51",301.51,HH,PS4,99,97,8,8
6,Yian Garuga,Special Arena: MR Yian Garuga,LOSER,"05'16""28",316.28,HH,PS4,100,98,9,9
6,Yian Garuga,Special Arena: MR Yian Garuga,飘零丨一生丶 (Piāolíng),"05'23""48",323.48,DB,PS4,101,99,8,8
6,Yian Garuga,Special Arena: MR Yian Garuga,Wata.,"05'37""65",337.65,GL,PS4,102,100,6,6
6,Yian Garuga,Special Arena: MR Yian Garuga,Drake,"05'38""68",338.68,GL,PS4,103,101,7,7
6,Yian Garuga,Special Arena: MR Yian Garuga,QBao,"05'40""48",340.48,LS,PS4,104,102,11,11
6,Zinogre,Special Arena: MR Zinogre,早餐奶 (airA),"02'31""81",151.81,HBG,PC,1,1,1,1
6,Zinogre,Special Arena: MR Zinogre,M.M.R,"02'45""36",165.36,Bow,PC,2,2,1,1
6,Zinogre,Special Arena: MR Zinogre,Lis,"02'48""33",168.33,Bow,PC,3,3,2,2
6,Zinogre,Special Arena: MR Zinogre,YYGGBOND,"02'49""56",169.56,Bow,PC,4,4,3,3
6,Zinogre,Special Arena: MR Zinogre,Saico,"02'50""31",170.31,Bow,PC,5,5,4,4
6,Zinogre,Special Arena: MR Zinogre,Mirror2020,"03'20""28",200.28,Bow,PC,6,6,5,5
6,Zinogre,Special Arena: MR Zinogre,대전설GLGD,"03'22""55",202.55,DB,PC,7,7,1,1
6,Zinogre,Special Arena: MR Zinogre,LiceaserX,"03'24""01",204.01,DB,PC,8,8,2,2
6,Zinogre,Special Arena: MR Zinogre,啊希,"03'27""53",207.53,LBG,PC,9,9,1,1
6,Zinogre,Special Arena: MR Zinogre,Re Zwei,"03'27""68",207.68,Bow,PC,10,10,6,6
6,Zinogre,Special Arena: MR Zinogre,雪舞,"03'29""95",209.95,HBG,PS4,11,11,2,2
6,Zinogre,Special Arena: MR Zinogre,TBT,"03'36""36",216.36,LBG,PC,12,12,2,2
6,Zinogre,Special Arena: MR Zinogre,AkantoreX,"03'36""80",216.8,CB,PC,13,13,1,1
6,Zinogre,Special Arena: MR Zinogre,slime,"03'39""88",219.88,SnS,PC,14,14,1,1
6,Zinogre,Special Arena: MR Zinogre,Teo,"03'42""86",222.86,SnS,PC,15,15,2,2
6,Zinogre,A Farewell to Zinogre,Ray,"03'46""03",226.03,LS,PS4,16,1,1,1
6,Zinogre,Special Arena: MR Zinogre,ふつきん (Futsukin),"03'46""78",226.78,Bow,PS4,17,16,7,7
6,Zinogre,Special Arena: MR Zinogre,Del-Pi,"03'47""76",227.76,SnS,PS4,18,17,3,3
6,Zinogre,Special Arena: MR Zinogre,Crowoly,"03'51""18",231.18,DB,PC,19,18,3,3
6,Zinogre,Special Arena: MR Zinogre,Momo,"03'52""00",232.0,Bow,PS4,20,19,8,8
6,Zinogre,Special Arena: MR Zinogre,ゆうひら (YU/HIRA),"03'53""90",233.9,GS,PS4,21,20,1,1
6,Zinogre,Special Arena: MR Zinogre,贞德,"03'56""30",236.3,GL,PC,22,21,1,1
6,Zinogre,Special Arena: MR Zinogre,Soda,"03'57""38",237.38,LS,PC,23,22,2,1
6,Zinogre,A Farewell to Zinogre,Rage-,"03'57""56",237.56,IG,PC,24,2,1,1
6,Zinogre,A Farewell to Zinogre,Caboose,"03'57""86",237.86,LS,PC,25,3,3,2
6,Zinogre,Special Arena: MR Zinogre,BOBO,"03'59""43",239.43,LS,PC,26,23,4,2
6,Zinogre,Special Arena: MR Zinogre,longinusacg,"03'59""70",239.7,SnS,PS4,27,24,4,4
6,Zinogre,Special Arena: MR Zinogre,烈酒,"03'59""91",239.91,LS,PC,28,25,5,3
6,Zinogre,Special Arena: MR Zinogre,刃下心メ,"04'03""76",243.76,LS,PC,29,26,6,4
6,Zinogre,Special Arena: MR Zinogre,DoGE,"04'05""05",245.05,LS,PC,30,27,7,5
6,Zinogre,Special Arena: MR Zinogre,Arthur (肉卷大大),"04'09""16",249.16,DB,PS4,31,28,4,4
6,Zinogre,Special Arena: MR Zinogre,ryoko,"04'11""48",251.48,LS,PS4,32,29,8,6
6,Zinogre,Special Arena: MR Zinogre,吃瘪王366,"04'14""99",254.99,DB,PS4,33,30,5,5
6,Zinogre,Special Arena: MR Zinogre,YU CHIAU JIANG,"04'16""10",256.1,DB,PS4,34,31,6,6
6,Zinogre,Special Arena: MR Zinogre,Millan Rain,"04'16""60",256.6,Bow,PS4,35,32,9,9
6,Zinogre,Special Arena: MR Zinogre,Witchdoctor,"04'18""20",258.2,IG,PC,36,33,2,1
6,Zinogre,Special Arena: MR Zinogre,猫车川KT (chimera),"04'20""41",260.41,LS,PS4,37,34,9,7
6,Zinogre,Special Arena: MR Zinogre,Asura,"04'22""99",262.99,GS,PS4,38,35,2,2
6,Zinogre,Special Arena: MR Zinogre,团子君23333,"04'23""10",263.1,LS,PS4,39,36,10,8
6,Zinogre,Special Arena: MR Zinogre,シロネコ (Shironeko),"04'23""18",263.18,LS,PS4,40,37,11,9
6,Zinogre,Special Arena: MR Zinogre,TKO,"04'24""85",264.85,IG,PS4,41,38,3,2
6,Zinogre,Special Arena: MR Zinogre,막강한부엉이 (mightowllll),"04'26""86",266.86,Bow,PS4,42,39,10,10
6,Zinogre,Special Arena: MR Zinogre,VeilLittle,"04'27""66",267.66,HBG,PS4,43,40,3,3
6,Zinogre,Special Arena: MR Zinogre,Moissa莫桑,"04'28""65",268.65,CB,PC,44,41,2,2
6,Zinogre,Special Arena: MR Zinogre,千本桜 (senbon),"04'28""90",268.9,LS,PC,45,42,12,10
6,Zinogre,Special Arena: MR Zinogre,Fay,"04'33""90",273.9,Bow,PS4,46,43,11,11
6,Zinogre,Special Arena: MR Zinogre,TKO,"04'37""23",277.23,LBG,PS4,47,44,3,3
6,Zinogre,A Farewell to Zinogre,CheeseBurger,"04'37""58",277.58,LS,PS4,48,4,13,3
6,Zinogre,Special Arena: MR Zinogre,ハト (hato),"04'38""05",278.05,LS,PS4,49,45,14,11
6,Zinogre,Special Arena: MR Zinogre,なつめ棗 (Natsume),"04'42""03",282.03,DB,PS4,50,46,7,7
6,Zinogre,Special Arena: MR Zinogre,Alternum,"04'43""70",283.7,IG,PC,51,47,4,3
6,Zinogre,Special Arena: MR Zinogre,factory super,"04'45""68",285.68,SA,PC,52,48,1,1
6,Zinogre,Special Arena: MR Zinogre,アフロさん (Aphrodite),"04'48""28",288.28,Lance,PS4,53,49,1,1
6,Zinogre,Special Arena: MR Zinogre,TKO,"04'48""45",288.45,CB,PS4,54,50,3,3
6,Zinogre,A Farewell to Zinogre,Rougeric87,"04'48""51",288.51,SA,PC,55,5,2,1
6,Zinogre,Special Arena: MR Zinogre,J,"04'50""35",290.35,LS,PS4,56,51,15,12
6,Zinogre,Special Arena: MR Zinogre,TKO,"04'50""36",290.36,HBG,PS4,57,52,4,4
6,Zinogre,Special Arena: MR Zinogre,けーさん,"04'51""75",291.75,CB,PS4,58,53,4,4
6,Zinogre,Special Arena: MR Zinogre,yinyin lai,"04'51""88",291.88,CB,PS4,59,54,5,5
6,Zinogre,Special Arena: MR Zinogre,超级弱,"04'55""31",295.31,Lance,PS4,60,55,2,2
6,Zinogre,Special Arena: MR Zinogre,Rolltorest,"04'58""48",298.48,LBG,PS4,61,56,4,4
6,Zinogre,Special Arena: MR Zinogre,青之焱 (SiroKurooo),"04'58""51",298.51,SA,PC,62,57,3,2
6,Zinogre,Special Arena: MR Zinogre,黑子 (Kuroko),"05'02""73",302.73,SA,PC,63,58,4,3
6,Zinogre,Special Arena: MR Zinogre,孤独停车场 (矜竹),"05'07""63",307.63,LS,PS4,64,59,16,13
6,Zinogre,Special Arena: MR Zinogre,Aqua (tigana0210),"05'14""36",314.36,Hammer,PS4,65,60,1,1
6,Zinogre,Special Arena: MR Zinogre,丧天彪,"05'19""18",319.18,Hammer,PS4,66,61,2,2
6,Zinogre,Special Arena: MR Zinogre,ハシク (Hashiku),"05'20""68",320.68,LS,PS4,67,62,17,14
6,Zinogre,The Wrath of Thunder Descends,Theo,"05'22""15",322.15,IG,PC,68,1,5,1
6,Zinogre,Special Arena: MR Zinogre,c.c.,"05'27""33",327.33,GL,PC,69,63,2,2
6,Zinogre,Special Arena: MR Zinogre,吱吱,"05'27""59",327.59,GS,PS4,70,64,3,3
6,Zinogre,Special Arena: MR Zinogre,Hybris,"05'27""65",327.65,Hammer,PS4,71,65,3,3
6,Zinogre,Special Arena: MR Zinogre,Rainy,"05'29""03",329.03,CB,PS4,72,66,6,6
6,Zinogre,Special Arena: MR Zinogre,见月,"05'31""05",331.05,IG,PS4,73,67,6,4
6,Zinogre,Special Arena: MR Zinogre,Leon,"05'32""35",332.35,CB,PS4,74,68,7,7
6,Zinogre,Special Arena: MR Zinogre, Mai LBG,"05'38""58",338.58,LBG,PS4,75,69,5,5
6,Zinogre,Special Arena: MR Zinogre,DRE,"05'41""58",341.58,SA,PS4,76,70,5,4
6,Zinogre,The Wrath of Thunder Descends,Preydator,"05'44""61",344.61,GS,PS4,77,2,4,1
6,Zinogre,Special Arena: MR Zinogre,あさだ (Asada),"05'51""03",351.03,Lance,PS4,78,71,3,3
6,Zinogre,Special Arena: MR Zinogre,hitoshi,"05'51""45",351.45,LS,PS4,79,72,18,15
6,Zinogre,Special Arena: MR Zinogre,劍鬼恋歌,"05'52""00",352.0,DB,PS4,80,73,8,8
6,Zinogre,Special Arena: MR Zinogre,HerbsNstuff,"05'53""03",353.03,LS,PS4,81,74,19,16
6,Zinogre,Special Arena: MR Zinogre,longinusacg,"05'54""03",354.03,SA,PS4,82,75,6,5
6,Zinogre,Special Arena: MR Zinogre,Ru,"05'55""10",355.1,LS,PS4,83,76,20,17
6,Zinogre,Moonlit Howl,Preydator,"05'55""18",355.18,GS,PS4,84,1,5,1
6,Zinogre,Special Arena: MR Zinogre,个远点,"05'55""31",355.31,IG,PS4,85,77,7,5
6,Zinogre,Special Arena: MR Zinogre,Mediza,"05'56""05",356.05,LS,PS4,86,78,21,18
6,Zinogre,Special Arena: MR Zinogre,Zelda Hunter,"05'57""98",357.98,DB,PS4,87,79,9,9
6,Zinogre,Special Arena: MR Zinogre,Hot Dog,"05'58""60",358.6,IG,PS4,88,80,8,6
6,Zinogre,Special Arena: MR Zinogre,TYJordan,"05'58""83",358.83,LS,PS4,89,81,22,19
6,Zinogre,Special Arena: MR Zinogre,すぷかれ〜,"06'03""16",363.16,SA,PS4,90,82,7,6
6,Zinogre,Special Arena: MR Zinogre,ノイ (Noi),"06'07""88",367.88,LBG,PS4,91,83,6,6
