Star Rating,Monster Name,Quest,Runner,Time,Time (s),Weapon,Platform,Ruleset,Monster/General,Quest/General,Monster/Weapon,Quest/Weapon
6,Ruiner Nergigante,Ode to the Destruction,sun__eater__,"04'44""18",284.18,HH,PS4,Freestyle,217,217,11,11
6,Ruiner Nergigante,Ode to the Destruction,NeroZed,"04'44""25",284.25,LS,PS4,TA Rules,218,218,30,30
6,Ruiner Nergigante,Ode to the Destruction,criisd98,"04'46""76",286.76,CB,PS4,Freestyle,219,219,17,17
6,Ruiner Nergigante,Ode to the Destruction,ゴン (Gon),"04'48""73",288.73,DB,PS4,Freestyle,220,220,14,14
6,Ruiner Nergigante,Ode to the Destruction,RadioUnit (아이스본망겜),"04'49""28",289.28,HH,PC,TA Rules,221,221,12,12
6,Ruiner Nergigante,Ode to the Destruction,KCGemini,"04'50""03",290.03,Lance,PS4,TA Rules,222,222,5,5
6,Ruiner Nergigante,Ode to the Destruction,Joni,"04'51""88",291.88,SA,PC,TA Rules,223,223,14,14
6,Ruiner Nergigante,Ode to the Destruction,チャンプ (Champ),"04'52""48",292.48,IG,PS4,Freestyle,224,224,11,11
6,Ruiner Nergigante,Ode to the Destruction,Yugo,"04'53""03",293.03,LS,PS4,TA Rules,225,225,31,31
6,Ruiner Nergigante,Ode to the Destruction,Farah,"04'53""28",293.28,HH,PS4,Freestyle,226,226,13,13
6,Ruiner Nergigante,Ode to the Destruction,ハシク (Hashiku),"04'54""71",294.71,LS,PS4,Freestyle,227,227,32,32
6,Ruiner Nergigante,Ode to the Destruction,ハシク (Hashiku),"04'55""48",295.48,GS,PS4,Freestyle,228,228,19,19
6,Ruiner Nergigante,Ode to the Destruction,こんにゃくん (Konnyaku),"04'55""51",295.51,SA,PS4,TA Rules,229,229,15,15
6,Ruiner Nergigante,Ode to the Destruction,みら (Mira),"04'55""65",295.65,HH,PS4,TA Rules,230,230,14,14
6,Ruiner Nergigante,Ode to the Destruction,luna,"04'56""21",296.21,LBG,PS4,TA Rules,231,231,12,12
6,Ruiner Nergigante,Ode to the Destruction,ぐりん,"04'56""43",296.43,HH,PS4,TA Rules,232,232,15,15
6,Ruiner Nergigante,Ode to the Destruction,Mi-Co Bedun,"04'57""11",297.11,IG,Xbox,Freestyle,233,233,12,12
6,Ruiner Nergigante,Ode to the Destruction,笑さん (warasan),"04'59""41",299.41,HH,PS4,TA Rules,234,234,16,16
6,Ruiner Nergigante,Ode to the Destruction,トーカ (Toka),"04'59""58",299.58,IG,PS4,TA Rules,235,235,13,13
6,Ruiner Nergigante,Ode to the Destruction, PongPong LEE,"05'12""91",312.91,LBG,PS4,TA Rules,236,236,13,13
6,Ruiner Nergigante,Ode to the Destruction,shota (ショータ),"05'17""15",317.15,HH,PS4,Freestyle,237,237,17,17
6,Ruiner Nergigante,Ode to the Destruction,woodfishman,"05'21""26",321.26,Lance,PS4,TA Rules,238,238,6,6
6,Ruiner Nergigante,Ode to the Destruction,Benji-boi,"05'23""33",323.33,HH,PS4,TA Rules,239,239,18,18
6,Ruiner Nergigante,Ode to the Destruction,렵적맨,"05'38""88",338.88,HH,PS4,TA Rules,240,240,19,19
6,Ruiner Nergigante,Ode to the Destruction,DanteMundus,"05'51""10",351.1,LS,PS4,TA Rules,241,241,33,33
6,Ruiner Nergigante,Ode to the Destruction,V_oz,"06'01""78",361.78,CB,PC,Freestyle,242,242,18,18
6,Ruiner Nergigante,Ode to the Destruction,Fox Invictus,"06'18""21",378.21,SA,PS4,Freestyle,243,243,16,16
6,Safi'jiiva,The Red Dragon,Note,"06'53""56",413.56,DB,PC,Freestyle,1,1,1,1
6,Safi'jiiva,The Red Dragon,SDHunter,"06'57""33",417.33,LBG,PS4,Freestyle,2,2,1,1
6,Safi'jiiva,The Red Dragon, PongPong LEE,"07'16""40",436.4,LBG,PS4,Freestyle,3,3,2,2
6,Safi'jiiva,The Red Dragon,Witchdoctor,"08'01""55",481.55,IG,PC,Freestyle,4,4,1,1
6,Safi'jiiva,The Red Dragon,とないと (tonight),"08'05""36",485.36,Bow,PS4,Freestyle,5,5,1,1
6,Safi'jiiva,The Red Dragon,Tenev,"08'13""91",493.91,DB,PC,Freestyle,6,6,2,2
6,Safi'jiiva,The Red Dragon, Mai LBG,"08'25""56",505.56,LBG,PS4,Freestyle,7,7,3,3
6,Safi'jiiva,The Red Dragon,Refill  (リフィル),"09'03""70",543.7,Bow,PS4,Freestyle,8,8,2,2
6,Safi'jiiva,The Red Dragon,tatsuffy,"09'11""00",551.0,HBG,PS4,Freestyle,9,9,1,1
6,Safi'jiiva,The Red Dragon,Vivern96,"09'49""46",589.46,SA,PC,Freestyle,10,10,1,1
6,Safi'jiiva,The Red Dragon,LDAWB,"10'10""05",610.05,LBG,PS4,Freestyle,11,11,4,4
6,Safi'jiiva,The Red Dragon,CutieHunter,"10'25""90",625.9,LBG,PS4,Freestyle,12,12,5,5
6,Safi'jiiva,The Red Dragon,SDHunter,"10'55""76",655.76,DB,PS4,Freestyle,13,13,3,3
6,Safi'jiiva,The Red Dragon,MAX,"11'19""63",679.63,CB,PS4,Freestyle,14,14,1,1
6,Safi'jiiva,The Red Dragon,Vivern96,"11'56""35",716.35,LS,PC,Freestyle,15,15,1,1
6,Safi'jiiva,The Red Dragon,kumi,"12'16""90",736.9,HH,PS4,Freestyle,16,16,1,1
6,Safi'jiiva,The Red Dragon,王小卷,"12'57""11",777.11,SA,PC,Freestyle,17,17,2,2
6,Safi'jiiva,The Red Dragon,fawrigt,"13'10""33",790.33,LBG,PS4,Freestyle,18,18,6,6
6,Safi'jiiva,The Red Dragon,SavageDiavolo,"13'33""71",813.71,IG,PS4,Freestyle,19,19,2,2
6,Safi'jiiva,The Red Dragon,Samson,"14'15""61",855.61,LBG,PS4,Freestyle,20,20,7,7
6,Safi'jiiva,The Red Dragon,저편,"14'18""26",858.26,LS,PC,Freestyle,21,21,2,2
6,Safi'jiiva,The Red Dragon,SavageDiavolo,"14'51""88",891.88,SnS,PS4,Freestyle,22,22,1,1
6,Safi'jiiva,The Red Dragon,AkantoreX,"14'55""65",895.65,CB,PS4,Freestyle,23,23,2,2
6,Safi'jiiva,The Red Dragon,CantaPerMe,"16'13""28",973.28,IG,PS4,Freestyle,24,24,3,3
6,Safi'jiiva,The Red Dragon,Dongrean,"18'29""55",1109.55,CB,PS4,Freestyle,25,25,3,3
6,Safi'jiiva,The Red Dragon,KiKi,"19'09""35",1149.35,SA,PS4,Freestyle,26,26,3,3
6,Safi'jiiva,The Red Dragon,ししゃも ,"19'47""30",1187.3,SnS,PS4,Freestyle,27,27,2,2
6,Safi'jiiva (Full Energy),The Red Dragon (Full Energy),葵,"14'30""03",870.03,LBG,PS4,Freestyle,1,1,1,1
6,Safi'jiiva (Full Energy),The Red Dragon (Full Energy),fawrigt,"16'16""50",976.5,LBG,PS4,Freestyle,2,2,2,2
6,Safi'jiiva (Full Energy),The Red Dragon (Full Energy),Pacifist,"18'21""85",1101.85,LBG,PS4,Freestyle,3,3,3,3
6,Safi'jiiva (Full Energy),The Red Dragon (Full Energy),19,"18'52""83",1132.83,LBG,PS4,Freestyle,4,4,4,4
6,Safi'jiiva (Full Energy),The Red Dragon (Full Energy),miralis,"18'53""91",1133.91,LBG,PS4,Freestyle,5,5,5,5
6,Safi'jiiva (Full Energy),The Red Dragon (Full Energy),Satia,"18'58""60",1138.6,LBG,PS4,Freestyle,6,6,6,6
6,Safi'jiiva (Full Energy),The Red Dragon (Full Energy),フェンネス (Fennes),"19'04""01",1144.01,HBG,PC,Freestyle,7,7,1,1
6,Safi'jiiva (Full Energy),The Red Dragon (Full Energy),tatsuffy,"19'09""28",1149.28,LBG,PS4,Freestyle,8,8,7,7
6,Safi'jiiva (Full Energy),The Red Dragon (Full Energy),Kingwel,"19'40""25",1180.25,HBG,PC,Freestyle,9,9,2,2
6,Safi'jiiva (Full Energy),The Red Dragon (Full Energy),フェンネス (Fennes),"19'47""16",1187.16,LBG,PC,Freestyle,10,10,8,8
6,Scarred Yian Garuga,Scars Tell the Whole Story,DEVA,"01'16""95",76.95,HBG,PC,Freestyle,1,1,1,1
6,Scarred Yian Garuga,Scars Tell the Whole Story,koty,"01'29""70",89.7,HBG,PC,Freestyle,2,2,2,2
6,Scarred Yian Garuga,Scars Tell the Whole Story,JJBOOMSKY,"01'47""10",107.1,HBG,PC,Freestyle,3,3,3,3
6,Scarred Yian Garuga,Scars Tell the Whole Story,tatsuffy,"01'49""00",109.0,HBG,PS4,Freestyle,4,4,4,4
6,Scarred Yian Garuga,Scars Tell the Whole Story,Kikitoudur,"02'51""11",171.11,Bow,PS4,Freestyle,5,5,1,1
6,Scarred Yian Garuga,Scars Tell the Whole Story,Saico,"02'51""53",171.53,Bow,PC,TA Rules,6,6,2,2
6,Scarred Yian Garuga,Scars Tell the Whole Story,王小卷,"02'55""55",175.55,SA,PC,Freestyle,7,7,1,1
6,Scarred Yian Garuga,Scars Tell the Whole Story,Vycery,"02'57""73",177.73,Bow,PS4,Freestyle,8,8,3,3
6,Scarred Yian Garuga,Scars Tell the Whole Story,ryoko,"03'35""18",215.18,SA,PS4,Freestyle,9,9,2,2
6,Scarred Yian Garuga,Scars Tell the Whole Story,pepo,"03'39""36",219.36,Hammer,PS4,Freestyle,10,10,1,1
6,Scarred Yian Garuga,Scars Tell the Whole Story,ボム (Bomb),"03'40""68",220.68,GS,PS4,Freestyle,11,11,1,1
6,Scarred Yian Garuga,Scars Tell the Whole Story,Vunusa,"03'59""11",239.11,DB,PC,Freestyle,12,12,1,1
6,Scarred Yian Garuga,Scars Tell the Whole Story,쥐새 (MouseBird),"04'11""78",251.78,IG,PC,Freestyle,13,13,1,1
6,Scarred Yian Garuga,Scars Tell the Whole Story,Vivern96,"04'13""80",253.8,LS,PC,Freestyle,14,14,1,1
6,Scarred Yian Garuga,Scars Tell the Whole Story,TiiEleven,"04'15""18",255.18,CB,PS4,Freestyle,15,15,1,1
6,Scarred Yian Garuga,Scars Tell the Whole Story,꽁이아빠,"04'20""21",260.21,CB,PC,Freestyle,16,16,2,2
6,Scarred Yian Garuga,Scars Tell the Whole Story,Doong,"04'22""13",262.13,CB,PC,Freestyle,17,17,3,3
6,Scarred Yian Garuga,Scars Tell the Whole Story,Vivern96,"04'46""35",286.35,DB,PC,Freestyle,18,18,2,2
6,Scarred Yian Garuga,Scars Tell the Whole Story,Vivern96,"04'57""20",297.2,IG,PC,Freestyle,19,19,2,2
6,Scarred Yian Garuga,Scars Tell the Whole Story,Vivern96,"05'30""08",330.08,GS,PC,Freestyle,20,20,2,2
6,Scarred Yian Garuga,Scars Tell the Whole Story,焗香蔬蟹煲,"05'39""11",339.11,IG,PS4,Freestyle,21,21,3,3
6,Scarred Yian Garuga,Scars Tell the Whole Story, PongPong LEE,"06'05""41",365.41,LBG,PS4,Freestyle,22,22,1,1
6,Scarred Yian Garuga,Scars Tell the Whole Story,ハシク (Hashiku),"06'15""45",375.45,LS,PS4,Freestyle,23,23,2,2
6,Shara Ishvalda,Faraway Lorelei,Relial,"02'00""41",120.41,HBG,PC,Freestyle,1,1,1,1
6,Shara Ishvalda,Faraway Lorelei,Ducko,"02'17""63",137.63,HBG,PC,Freestyle,2,2,2,2
6,Shara Ishvalda,Faraway Lorelei,Jackdaw갈까마귀,"02'18""71",138.71,HBG,PC,Freestyle,3,3,3,3
6,Shara Ishvalda,Faraway Lorelei,bananashot,"02'33""90",153.9,HBG,PC,Freestyle,4,4,4,4
6,Shara Ishvalda,Faraway Lorelei,DEVA,"02'36""26",156.26,CB,PC,Freestyle,5,5,1,1
6,Shara Ishvalda,Faraway Lorelei,JJBOOMSKY,"02'37""45",157.45,HBG,PC,Freestyle,6,6,5,5
6,Shara Ishvalda,Faraway Lorelei,Ducko,"02'39""05",159.05,LBG,PC,Freestyle,7,7,1,1
6,Shara Ishvalda,Faraway Lorelei,tatsuffy,"02'39""23",159.23,HBG,PS4,Freestyle,8,8,6,6
6,Shara Ishvalda,Faraway Lorelei,Ducko,"02'39""46",159.46,DB,PC,Freestyle,9,9,1,1
6,Shara Ishvalda,Faraway Lorelei,Sparky,"02'42""00",162.0,DB,PS4,Freestyle,10,10,2,2
6,Shara Ishvalda,Faraway Lorelei,Ducko,"02'47""88",167.88,SnS,PC,Freestyle,11,11,1,1
6,Shara Ishvalda,Faraway Lorelei,Retrou-_-,"02'49""66",169.66,Hammer,PC,Freestyle,12,12,1,1
6,Shara Ishvalda,Faraway Lorelei,Ducko,"02'49""80",169.8,CB,PC,Freestyle,13,13,2,2
6,Shara Ishvalda,Faraway Lorelei,Ducko,"02'50""96",170.96,IG,PC,Freestyle,14,14,1,1
6,Shara Ishvalda,Faraway Lorelei,Meliodas,"02'51""26",171.26,HBG,Xbox,Freestyle,15,15,7,7
6,Shara Ishvalda,Faraway Lorelei,Randel Daora,"02'51""80",171.8,HBG,PS4,Freestyle,16,16,8,8
6,Shara Ishvalda,Faraway Lorelei,Lupin lll,"02'52""31",172.31,HBG,PS4,TA Rules,17,17,9,9
6,Shara Ishvalda,Faraway Lorelei,Ducko,"02'52""45",172.45,SA,PC,Freestyle,18,18,1,1
6,Shara Ishvalda,Faraway Lorelei,JJBOOMSKY,"02'53""30",173.3,Bow,PC,Freestyle,19,19,1,1
6,Shara Ishvalda,Faraway Lorelei,종갓집 맏며느리,"02'53""35",173.35,HBG,PC,Freestyle,20,20,10,10
6,Shara Ishvalda,Faraway Lorelei,Ducko,"02'53""78",173.78,Bow,PC,Freestyle,21,21,2,2
6,Shara Ishvalda,Faraway Lorelei,Ducko,"02'53""78",173.78,Hammer,PC,Freestyle,22,22,2,2
6,Shara Ishvalda,Faraway Lorelei,AngBata 11,"02'54""20",174.2,HBG,PS4,Freestyle,23,23,11,11
6,Shara Ishvalda,Faraway Lorelei,Ducko,"02'54""30",174.3,GS,PC,Freestyle,24,24,1,1
6,Shara Ishvalda,Faraway Lorelei,Ducko,"02'54""46",174.46,GL,PC,Freestyle,25,25,1,1
6,Shara Ishvalda,Faraway Lorelei,HK_MH_OLAY,"02'55""38",175.38,GS,PC,Freestyle,26,26,2,2
6,Shara Ishvalda,Faraway Lorelei,望遠鏡 (VulpesMH),"02'57""15",177.15,SnS,PS4,Freestyle,27,27,2,2
6,Shara Ishvalda,Faraway Lorelei,いわたわし (Iwatawashi),"02'57""38",177.38,CB,PS4,Freestyle,28,28,3,3
6,Shara Ishvalda,Faraway Lorelei,Ducko,"02'57""51",177.51,LS,PC,Freestyle,29,29,1,1
6,Shara Ishvalda,The Naked Truth,u1usq_,"02'57""53",177.53,HBG,PC,Freestyle,30,1,12,1
6,Shara Ishvalda,Faraway Lorelei,入 (Hairu),"02'58""33",178.33,HBG,PS4,Freestyle,31,30,13,12
6,Shara Ishvalda,Faraway Lorelei,slime,"02'58""63",178.63,SnS,PC,Freestyle,32,31,3,3
6,Shara Ishvalda,Faraway Lorelei,GODJUN,"02'59""66",179.66,CB,PS4,Freestyle,33,32,4,4
6,Shara Ishvalda,Faraway Lorelei,Syl,"03'00""78",180.78,Hammer,PC,Freestyle,34,33,3,3
6,Shara Ishvalda,The Naked Truth,Jackdaw갈까마귀,"03'01""78",181.78,HBG,PC,Freestyle,35,2,14,2
6,Shara Ishvalda,Faraway Lorelei,Sparky,"03'02""13",182.13,IG,PS4,Freestyle,36,34,2,2
6,Shara Ishvalda,Faraway Lorelei,LucentAegis (イージス),"03'04""86",184.86,SA,PS4,Freestyle,37,35,2,2
6,Shara Ishvalda,Faraway Lorelei,Rolltorest,"03'08""86",188.86,HBG,PC,TA Rules,38,36,15,13
6,Shara Ishvalda,The Naked Truth,koty,"03'09""38",189.38,HBG,PC,Freestyle,39,3,16,3
6,Shara Ishvalda,Faraway Lorelei,Ducko,"03'09""60",189.6,HH,PC,Freestyle,40,37,1,1
6,Shara Ishvalda,Faraway Lorelei,Satia,"03'13""96",193.96,SA,PS4,Freestyle,41,38,3,3
6,Shara Ishvalda,Faraway Lorelei,비갱 (Bee Gaeng),"03'14""68",194.68,SnS,PC,Freestyle,42,39,4,4
6,Shara Ishvalda,Faraway Lorelei,miralis,"03'14""76",194.76,GS,PS4,Freestyle,43,40,3,3
6,Shara Ishvalda,Faraway Lorelei,愛されてドドリア (Aisaretedodoria),"03'15""96",195.96,HBG,PS4,Freestyle,44,41,17,14
6,Shara Ishvalda,Faraway Lorelei,ネコがみ (Nekogami Kuroha),"03'16""91",196.91,Bow,PS4,Freestyle,45,42,3,3
6,Shara Ishvalda,Faraway Lorelei,Note,"03'19""01",199.01,DB,PC,Freestyle,46,43,3,3
6,Shara Ishvalda,Faraway Lorelei,ふぃ～,"03'19""16",199.16,Bow,PS4,Freestyle,47,44,4,4
6,Shara Ishvalda,Faraway Lorelei,マサ (masa),"03'21""01",201.01,DB,PS4,Freestyle,48,45,4,4
6,Shara Ishvalda,Faraway Lorelei,テル (teru),"03'23""28",203.28,HBG,PS4,Freestyle,49,46,18,15
6,Shara Ishvalda,Faraway Lorelei,Ducko,"03'24""36",204.36,Lance,PC,Freestyle,50,47,1,1
6,Shara Ishvalda,Faraway Lorelei,おおちん (Otin),"03'24""68",204.68,CB,PS4,Freestyle,51,48,5,5
6,Shara Ishvalda,Faraway Lorelei,りざRZX,"03'24""85",204.85,Bow,PS4,Freestyle,52,49,5,5
6,Shara Ishvalda,Faraway Lorelei,luna,"03'25""23",205.23,HBG,PS4,Freestyle,53,50,19,16
6,Shara Ishvalda,Faraway Lorelei,Rolltorest,"03'28""05",208.05,LBG,PC,TA Rules,54,51,2,2
6,Shara Ishvalda,Faraway Lorelei,Pochi,"03'28""55",208.55,IG,PS4,Freestyle,55,52,3,3
6,Shara Ishvalda,The Naked Truth,u1usq_,"03'29""20",209.2,LBG,PC,Freestyle,56,4,3,1
6,Shara Ishvalda,Faraway Lorelei,buk,"03'29""38",209.38,CB,Xbox,Freestyle,57,53,6,6
6,Shara Ishvalda,Faraway Lorelei,JungleFish,"03'29""96",209.96,LBG,PS4,Freestyle,58,54,4,3
6,Shara Ishvalda,The Naked Truth,Sparky,"03'32""13",212.13,DB,PS4,Freestyle,59,5,5,1
6,Shara Ishvalda,Faraway Lorelei,Ant,"03'32""33",212.33,GS,PC,Freestyle,60,55,4,4
6,Shara Ishvalda,Faraway Lorelei,泉一,"03'32""38",212.38,DB,PC,Freestyle,61,56,6,5
6,Shara Ishvalda,Faraway Lorelei,はおー (Haoh),"03'32""46",212.46,LBG,PS4,Freestyle,62,57,5,4
6,Shara Ishvalda,Faraway Lorelei,方天敕令 (Chidori),"03'32""98",212.98,LS,PC,Freestyle,63,58,2,2
6,Shara Ishvalda,Faraway Lorelei,ssh0703,"03'35""58",215.58,Bow,PS4,Freestyle,64,59,6,6
6,Shara Ishvalda,Faraway Lorelei,luna,"03'36""01",216.01,LBG,PS4,Freestyle,65,60,6,5
6,Shara Ishvalda,Faraway Lorelei,TiiEleven,"03'42""76",222.76,CB,PS4,Freestyle,66,61,7,7
6,Shara Ishvalda,Faraway Lorelei,Farah,"03'43""28",223.28,DB,PS4,Freestyle,67,62,7,6
6,Shara Ishvalda,Faraway Lorelei,蜂蜜ゆうた (Yuuta),"03'45""46",225.46,Lance,PS4,Freestyle,68,63,2,2
6,Shara Ishvalda,Faraway Lorelei,비갱 (Bee Gaeng),"03'47""13",227.13,SA,PC,Freestyle,69,64,4,4
6,Shara Ishvalda,Faraway Lorelei,Peppo,"03'47""21",227.21,LS,PS4,Freestyle,70,65,3,3
6,Shara Ishvalda,Faraway Lorelei,비갱 (Bee Gaeng),"03'48""28",228.28,LS,PC,Freestyle,71,66,4,4
6,Shara Ishvalda,Faraway Lorelei,サンソン (Sanson),"03'48""81",228.81,SnS,PS4,Freestyle,72,67,5,5
6,Shara Ishvalda,Faraway Lorelei,女王の激運 (LuckyQueen),"03'50""21",230.21,HBG,PS4,Freestyle,73,68,20,17
6,Shara Ishvalda,Faraway Lorelei,Minton,"03'51""95",231.95,Bow,PS4,Freestyle,74,69,7,7
6,Shara Ishvalda,The Naked Truth,바나나샷아저씨(bananashot),"03'53""88",233.88,LBG,PC,Freestyle,75,6,7,2
6,Shara Ishvalda,Faraway Lorelei,theguywithnoaccount,"03'56""81",236.81,LBG,PS4,TA Rules,76,70,8,6
6,Shara Ishvalda,Faraway Lorelei,玄茶,"03'59""03",239.03,Hammer,PS4,Freestyle,77,71,4,4
6,Shara Ishvalda,Faraway Lorelei,HCZS,"03'59""50",239.5,CB,PC,TA Rules,78,72,8,8
6,Shara Ishvalda,Faraway Lorelei,GunGai,"04'03""58",243.58,LBG,PS4,Freestyle,79,73,9,7
6,Shara Ishvalda,The Naked Truth,エクセリア (xelia),"04'05""03",245.03,LBG,PS4,Freestyle,80,7,10,3
6,Shara Ishvalda,Faraway Lorelei,霊音セキ,"04'10""10",250.1,IG,PS4,Freestyle,81,74,4,4
6,Shara Ishvalda,Faraway Lorelei,pepo,"04'11""50",251.5,Hammer,PS4,Freestyle,82,75,5,5
6,Shara Ishvalda,Faraway Lorelei,AmaDEUS_225,"04'25""55",265.55,HH,PS4,Freestyle,83,76,2,2
6,Shara Ishvalda,Faraway Lorelei,田中,"04'27""00",267.0,GL,PS4,Freestyle,84,77,2,2
6,Shara Ishvalda,Faraway Lorelei,LucentAegis (イージス),"04'27""21",267.21,CB,PS4,TA Rules,85,78,9,9
6,Shara Ishvalda,Faraway Lorelei,ソラ (Sora),"04'28""43",268.43,GS,PS4,Freestyle,86,79,5,5
6,Shara Ishvalda,Faraway Lorelei,Bianchimani36,"04'29""66",269.66,CB,PS4,Freestyle,87,80,10,10
6,Shara Ishvalda,Faraway Lorelei,LucentAegis (イージス),"04'30""63",270.63,GS,PS4,TA Rules,88,81,6,6
6,Shara Ishvalda,Faraway Lorelei,TBT,"04'31""91",271.91,LBG,PS4,TA Rules,89,82,11,8
6,Shara Ishvalda,Faraway Lorelei,SavageDiavolo,"04'35""28",275.28,SnS,PS4,Freestyle,90,83,6,6
6,Shara Ishvalda,Faraway Lorelei,Vanilla,"04'35""60",275.6,Bow,PS4,Freestyle,91,84,8,8
6,Shara Ishvalda,Faraway Lorelei,theguywithnoaccount,"04'36""85",276.85,HBG,PS4,TA Rules,92,85,21,18
6,Shara Ishvalda,Faraway Lorelei,yinyin lai,"04'36""95",276.95,CB,PS4,Freestyle,93,86,11,11
6,Shara Ishvalda,Faraway Lorelei,折紙正宗 (Origami Masamune),"04'40""65",280.65,SA,PS4,Freestyle,94,87,5,5
6,Shara Ishvalda,Faraway Lorelei,すがしょー (Sugasho),"04'42""40",282.4,Bow,PS4,Freestyle,95,88,9,9
6,Shara Ishvalda,Faraway Lorelei,マスター (Master),"04'42""83",282.83,GS,PS4,Freestyle,96,89,7,7
6,Shara Ishvalda,Faraway Lorelei,Fay,"04'43""53",283.53,Bow,PC,TA Rules,97,90,10,10
6,Shara Ishvalda,Faraway Lorelei,LucentAegis (イージス),"04'44""38",284.38,IG,PS4,TA Rules,98,91,5,5
6,Shara Ishvalda,Faraway Lorelei,Muffin,"04'45""58",285.58,HBG,PC,Freestyle,99,92,22,19
6,Shara Ishvalda,Faraway Lorelei, PongPong LEE,"04'49""99",289.99,LBG,PS4,Freestyle,100,93,12,9
6,Shara Ishvalda,Faraway Lorelei,松本乱菊 (sato),"04'50""16",290.16,SA,PS4,Freestyle,101,94,6,6
6,Shara Ishvalda,Faraway Lorelei,Ryo,"04'50""20",290.2,GL,PS4,Freestyle,102,95,3,3
6,Shara Ishvalda,Faraway Lorelei,SDHunter,"04'50""38",290.38,SA,PS4,Freestyle,103,96,7,7
6,Shara Ishvalda,Faraway Lorelei,たま (Tama),"04'52""63",292.63,LBG,PS4,Freestyle,104,97,13,10
6,Shara Ishvalda,Faraway Lorelei,Preydator,"04'54""08",294.08,GS,PS4,Freestyle,105,98,8,8
6,Shara Ishvalda,Faraway Lorelei,Key,"04'54""65",294.65,GS,PS4,Freestyle,106,99,9,9
6,Shara Ishvalda,Faraway Lorelei,LucentAegis (イージス),"04'54""95",294.95,DB,PS4,TA Rules,107,100,8,7
6,Shara Ishvalda,Faraway Lorelei,KANTA,"04'58""11",298.11,LS,PS4,Freestyle,108,101,5,5
6,Shara Ishvalda,Faraway Lorelei,LucentAegis (イージス),"04'59""28",299.28,LS,PS4,TA Rules,109,102,6,6
6,Shara Ishvalda,Faraway Lorelei,入 (Hairu),"05'03""06",303.06,IG,PS4,Freestyle,110,103,6,6
6,Shara Ishvalda,Faraway Lorelei,動物愛護団体(UARAKI_SSW),"05'05""33",305.33,CB,PS4,TA Rules,111,104,12,12
6,Shara Ishvalda,Faraway Lorelei,望遠鏡 (VulpesMH),"05'12""45",312.45,SA,PS4,Freestyle,112,105,8,8
6,Shara Ishvalda,Faraway Lorelei,Zamor,"05'15""56",315.56,CB,PS4,Freestyle,113,106,13,13
6,Shara Ishvalda,Faraway Lorelei,テル (teru),"05'18""55",318.55,LBG,PS4,Freestyle,114,107,14,11
6,Shara Ishvalda,Faraway Lorelei,LucentAegis (イージス),"05'22""50",322.5,GL,PS4,TA Rules,115,108,4,4
6,Shara Ishvalda,Faraway Lorelei,Frag_Fodder,"05'26""11",326.11,LBG,PS4,TA Rules,116,109,15,12
6,Shara Ishvalda,Faraway Lorelei,FrostySodaz,"05'28""00",328.0,LBG,Xbox,Freestyle,117,110,16,13
6,Shara Ishvalda,Faraway Lorelei,入 (Hairu),"05'28""75",328.75,LS,PS4,Freestyle,118,111,7,7
6,Shara Ishvalda,Faraway Lorelei,筱紫 (holyzi),"05'29""66",329.66,DB,PC,TA Rules,119,112,9,8
6,Shara Ishvalda,Faraway Lorelei,하모 (Hamo),"05'30""91",330.91,CB,PS4,Freestyle,120,113,14,14
6,Shara Ishvalda,Faraway Lorelei,グリモア (Grimoire),"05'31""15",331.15,CB,PS4,Freestyle,121,114,15,15
6,Shara Ishvalda,Faraway Lorelei,ぷにゃっと,"05'31""99",331.99,LS,PS4,Freestyle,122,115,8,8
6,Shara Ishvalda,Faraway Lorelei,Crow,"05'34""50",334.5,SnS,PS4,Freestyle,123,116,7,7
6,Shara Ishvalda,Faraway Lorelei,チャンプ (Champ),"05'36""30",336.3,IG,PS4,Freestyle,124,117,7,7
6,Shara Ishvalda,Faraway Lorelei,AkantoreX,"05'39""99",339.99,CB,PS4,Freestyle,125,118,16,16
6,Shara Ishvalda,Faraway Lorelei,Darcnas,"05'41""08",341.08,LBG,PS4,TA Rules,126,119,17,14
6,Shara Ishvalda,Faraway Lorelei,ていす (teis),"05'41""51",341.51,LS,PS4,Freestyle,127,120,9,9
6,Shara Ishvalda,Faraway Lorelei,Suzi L.,"05'44""96",344.96,LS,PS4,TA Rules,128,121,10,10
6,Shara Ishvalda,Faraway Lorelei,DEVA,"05'45""08",345.08,DB,PS4,Freestyle,129,122,10,9
6,Shara Ishvalda,Faraway Lorelei,LucentAegis (イージス),"05'45""71",345.71,Lance,PS4,TA Rules,130,123,3,3
6,Shara Ishvalda,Faraway Lorelei,ふくしぃ,"05'47""96",347.96,GL,PS4,Freestyle,131,124,5,5
6,Shara Ishvalda,Faraway Lorelei,虫棒のかいろ！(KyloReN),"05'49""51",349.51,IG,PS4,Freestyle,132,125,8,8
6,Shara Ishvalda,Faraway Lorelei,望遠鏡 (VulpesMH),"06'02""63",362.63,Hammer,PS4,Freestyle,133,126,6,6
6,Shara Ishvalda,Faraway Lorelei,AngBata 11,"06'04""50",364.5,LBG,PS4,Freestyle,134,127,18,15
6,Shara Ishvalda,Faraway Lorelei,Boosted,"06'08""90",368.9,CB,PS4,Freestyle,135,128,17,17
6,Shara Ishvalda,Faraway Lorelei,ryoko,"06'11""68",371.68,SA,PS4,Freestyle,136,129,9,9
